Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Thermogenesis	3/231	0.6996935908548455	0.793952831073633	0	0	0.8313824333561176	0.2968972813103762	NDUFA3;ADCY3;COX6A2
Complement and coagulation cascades	1/79	0.7107713890944628	0.8023656402664296	0	0	0.8110421836228288	0.2768933986294452	SERPINE1
Peroxisome	1/83	0.7284153940472419	0.8110983626864866	0	0	0.7713217938631	0.24441937897560403	ABCD1
Taste transduction	1/83	0.7284153940472419	0.8110983626864866	0	0	0.7713217938631	0.24441937897560403	TAS1R3
RNA transport	2/165	0.7296181618686661	0.8110983626864866	0	0	0.7753489387892867	0.24441630675732423	PABPC5;GEMIN7
Endocytosis	3/244	0.7342145263178801	0.8120857639576552	0	0	0.7860106698280972	0.24284115847186874	GRK2;VPS26B;EPN2
Gap junction	1/88	0.7489690575585748	0.8242423296750144	0	0	0.7268075639599555	0.21008925590662253	ADCY3
mRNA surveillance pathway	1/91	0.7605491524262532	0.8328013219067473	0	0	0.7024731182795699	0.19227710477943058	PABPC5
IL-17 signaling pathway	1/93	0.7679718199381259	0.8367454157534805	0	0	0.6871318373071529	0.1814043437410481	CEBPB
Alcoholism	2/180	0.7725242956070665	0.837538716524493	0	0	0.7094651103596233	0.1831071416165144	ATF6B;GNG5
Glycerophospholipid metabolism	1/97	0.7821360867450324	0.8396460931233436	0	0	0.6583669354838709	0.1617782222641911	CDS2
Hematopoietic cell lineage	1/97	0.7821360867450324	0.8396460931233436	0	0	0.6583669354838709	0.1617782222641911	IL6R
Ribosome biogenesis in eukaryotes	1/101	0.7954382921631966	0.8497609072377564	0	0	0.6319032258064516	0.14461863944312725	TBL3
Th17 cell differentiation	1/107	0.8138887872922795	0.8652507010534428	0	0	0.5959525258673158	0.12272542574637148	IL6R
Serotonergic synapse	1/113	0.8306799847307333	0.8746101762309164	0	0	0.5638536866359447	0.10460086666941452	GNG5
Toxoplasmosis	1/113	0.8306799847307333	0.8746101762309164	0	0	0.5638536866359447	0.10460086666941452	AKT1
Cytokine-cytokine receptor interaction	3/294	0.8385381373507574	0.8786595793292626	0	0	0.649283705984737	0.11433575440249029	TNFSF15;ACKR3;IL6R
Cell cycle	1/124	0.8576388302963286	0.8924678969062012	0	0	0.5131392604248624	0.07880393119842045	CCND3
Oocyte meiosis	1/125	0.859866329895929	0.8924678969062012	0	0	0.5089750260145681	0.0768442005432021	ADCY3
Natural killer cell mediated cytotoxicity	1/131	0.8725203299365711	0.896958399787013	0	0	0.4853349875930521	0.06618480436094835	PIK3R1
Vascular smooth muscle contraction	1/132	0.8745156804965334	0.896958399787013	0	0	0.4816055158827875	0.06457610154151658	ADCY3
Systemic lupus erythematosus	1/133	0.8764798975087706	0.896958399787013	0	0	0.47793255131964807	0.06301134916884944	ACTN1
Phagosome	1/152	0.9084860169213668	0.925388082352462	0	0	0.4173894466994232	0.040059278819023277	MRC2
MicroRNAs in cancer	2/299	0.9484087262350149	0.95849078282178	0	0	0.4226079565885391	0.02238542674726688	DDIT4;ERBB2
Herpes simplex virus 1 infection	4/492	0.9497374423393894	0.95849078282178	0	0	0.5126555241095744	0.02643749623218856	SRSF2;ZNF746;AKT1;PIK3R1
Neuroactive ligand-receptor interaction	2/338	0.9692340084367724	0.9736800359984091	0	0	0.37280397595931575	0.011649826554221806	AVPR2;TSPO
Olfactory transduction	2/444	0.9928157450457615	0.9928157450457615	0	0	0.28184627099532866	0.0020321640331289526	GRK2;ADCY3
