Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Herpes simplex virus 1 infection	18/492	0.46748671372776085	0.7579020177021754	0	0	1.0419234601616416	0.7922622935162547	ZNF133;ZNF282;BAD;TSC2;PIK3R2;PML;TAPBP;NXF1;MAVS;IRAK1;IRF3;ZNF317;EIF4EBP1;ZNF746;ZNF316;BAX;ZNF205;ZNF688
Adherens junction	3/72	0.46764824219386475	0.7579020177021754	0	0	1.192520002480928	0.9063615729253087	ERBB2;ACTN4;NECTIN2
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	3/72	0.46764824219386475	0.7579020177021754	0	0	1.192520002480928	0.9063615729253087	JUP;ITGB4;LMNA
Inflammatory mediator regulation of TRP channels	4/100	0.46994284984978024	0.7579020177021754	0	0	1.1428571428571428	0.8630219288408353	MAPK11;PIK3R2;ADCY6;MAPK13
Glycosphingolipid biosynthesis	2/45	0.47348786636677276	0.7579020177021754	0	0	1.2756244616709733	0.9536938305742453	B4GALT3;ST6GALNAC4
Other glycan degradation	1/18	0.47549388447469837	0.7579020177021754	0	0	1.6131704459877834	1.199232939450259	NEU1
T cell receptor signaling pathway	4/101	0.4776424103889407	0.7579020177021754	0	0	1.1310162002945507	0.8356998649228331	MAPK11;PIK3R2;PAK4;MAPK13
Purine metabolism	5/129	0.47776368021094506	0.7579020177021754	0	0	1.1059578199270848	0.8169036462881532	CANT1;GUK1;NME3;ITPA;ADCY6
Kaposi sarcoma-associated herpesvirus infection	7/186	0.4828119809914192	0.7579020177021754	0	0	1.0725856223399566	0.7809795965926059	MAPK11;IRF3;GNG5;BAX;PIK3R2;MICA;MAPK13
Wnt signaling pathway	6/158	0.48368206979263784	0.7579020177021754	0	0	1.0826421354245213	0.7863527217306518	FZD7;DVL2;FZD9;LRP5;NOTUM;NKD1
Leishmaniasis	3/74	0.48575959435737875	0.7579020177021754	0	0	1.1588073376062367	0.8367069178972025	MAPK11;IRAK1;MAPK13
PPAR signaling pathway	3/74	0.48575959435737875	0.7579020177021754	0	0	1.1588073376062367	0.8367069178972025	RXRB;CPT1B;SLC27A5
Thyroid hormone synthesis	3/74	0.48575959435737875	0.7579020177021754	0	0	1.1588073376062367	0.8367069178972025	CREB3L4;ADCY6;ATF4
Endocytosis	9/244	0.4909844974122321	0.7599016053915758	0	0	1.0503535894688505	0.7471613847401765	CYTH2;HGS;VPS37C;MVB12A;ARAP3;WASHC1;PML;PLD2;DNM2
Chagas disease (American trypanosomiasis)	4/103	0.49290914944318426	0.7599016053915758	0	0	1.108051948051948	0.7838696361216326	MAPK11;IRAK1;PIK3R2;MAPK13
Endocrine and other factor-regulated calcium reabsorption	2/48	0.5076211087894485	0.7733756892733363	0	0	1.1922457574631489	0.8083664190290957	ADCY6;DNM2
Valine, leucine and isoleucine degradation	2/48	0.5076211087894485	0.7733756892733363	0	0	1.1922457574631489	0.8083664190290957	ACAD8;BCAT2
One carbon pool by folate	1/20	0.5118021345319564	0.775185689144893	0	0	1.443213296398892	0.966689067011981	MTHFR
Cocaine addiction	2/49	0.5186738269094943	0.7782741110015429	0	0	1.1668182093714008	0.7659928856606488	CREB3L4;ATF4
N-Glycan biosynthesis	2/50	0.5295598044913882	0.7782741110015429	0	0	1.1424501424501425	0.726266037653765	B4GALT3;MGAT4B
Vibrio cholerae infection	2/50	0.5295598044913882	0.7782741110015429	0	0	1.1424501424501425	0.726266037653765	KDELR1;TCIRG1
RNA degradation	3/79	0.5296716150656059	0.7782741110015429	0	0	1.0822884600946017	0.6877922153214826	LSM7;CNOT3;SKIV2L
Apelin signaling pathway	5/137	0.5309848258008983	0.7782741110015429	0	0	1.0384965535180128	0.6573909937359041	GNG5;NOS3;RPS6KB2;PLAT;ADCY6
cGMP-PKG signaling pathway	6/166	0.5318707245068459	0.7782741110015429	0	0	1.028080229226361	0.6490834062355231	CREB3L4;BAD;NOS3;IRS2;ADCY6;ATF4
Terpenoid backbone biosynthesis	1/22	0.5456003083002965	0.7938791002796448	0	0	1.3056289372078846	0.7910395859496813	RCE1
Glutamatergic synapse	4/114	0.57311851215353	0.8246399973976597	0	0	0.9966753246753247	0.5548120332306116	GNG5;SHANK3;ADCY6;PLD2
Ras signaling pathway	8/232	0.5737913859100343	0.8246399973976597	0	0	0.9786535303776683	0.5436316505593066	RASA4B;GNG5;RASA4;BAD;ABL1;PIK3R2;PAK4;PLD2
Vitamin digestion and absorption	1/24	0.577061703391693	0.8246399973976597	0	0	1.1919722926587915	0.6553536135813492	TCN2
Hypertrophic cardiomyopathy (HCM)	3/85	0.5794767549280851	0.8246399973976597	0	0	1.0027834800459274	0.5471484787605702	ITGB4;TNNC1;LMNA
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.5919669743252728	0.8378111822417795	0	0	1.1422475106685632	0.598885432589449	PIGO
Retrograde endocannabinoid signaling	5/148	0.5998677446266641	0.84437905357775	0	0	0.9580619666456577	0.48961380640168634	MAPK11;GNG5;NDUFA3;ADCY6;MAPK13
Non-alcoholic fatty liver disease (NAFLD)	5/149	0.6058422559725892	0.8481791583616248	0	0	0.9513590844062947	0.47675993457045	NDUFA3;BAX;IRS2;PIK3R2;ATF4
Viral myocarditis	2/59	0.6198094344884375	0.8589088021331178	0	0	0.9616134352976459	0.45998125926304556	ABL1;EIF4G1
Collecting duct acid secretion	1/27	0.6202222231585797	0.8589088021331178	0	0	1.0542728963781596	0.5036023789543433	TCIRG1
Phagosome	5/152	0.6234550378417998	0.8589088021331178	0	0	0.9317976117485621	0.4402544580908818	SFTPA2;HGS;SFTPD;TCIRG1;SFTPA1
Ribosome	5/153	0.6292203482883422	0.8622649217284689	0	0	0.9254533503460542	0.4287382610783849	RPS5;MRPS12;MRPS18A;RPL18;MRPL11
Citrate cycle (TCA cycle)	1/30	0.6589838419381144	0.8889417451144356	0	0	0.9450630303624858	0.394144456538431	PC
Glyoxylate and dicarboxylate metabolism	1/30	0.6589838419381144	0.8889417451144356	0	0	0.9450630303624858	0.394144456538431	AFMID
Nicotinate and nicotinamide metabolism	1/30	0.6589838419381144	0.8889417451144356	0	0	0.9450630303624858	0.394144456538431	NAPRT
Hippo signaling pathway	5/160	0.6680478618525836	0.8958270592536645	0	0	0.8833356407771471	0.3563335858492001	TEAD4;FZD7;DVL2;FZD9;NKD1
RNA polymerase	1/31	0.6710055965066059	0.8958270592536645	0	0	0.9135135135135135	0.36447161326113897	POLR2E
Necroptosis	5/162	0.6786383221551987	0.9013708996830587	0	0	0.8719918354701439	0.33804242038212523	PARP3;USP21;BAX;RBCK1;SQSTM1
Long-term potentiation	2/67	0.6883116587797429	0.9095546919589459	0	0	0.8429103659872891	0.31483844414865325	RAPGEF3;ATF4
Amphetamine addiction	2/68	0.696120618224385	0.9152042645691153	0	0	0.8300958300958301	0.30068754800054087	CREB3L4;ATF4
Prion diseases	1/35	0.715006597631432	0.9352864080128329	0	0	0.8058739854405489	0.27034131486628526	BAX
Starch and sucrose metabolism	1/36	0.7250559019513866	0.9436657216352217	0	0	0.7828083722820565	0.25167799635087745	GAA
Primary immunodeficiency	1/37	0.7347513356404509	0.9483298193905724	0	0	0.7610241820768137	0.23456527509200917	ORAI1
Drug metabolism	3/108	0.7373401305038274	0.9483298193905724	0	0	0.7821887100061137	0.2383375824840823	NME3;UPP1;ITPA
Bacterial invasion of epithelial cells	2/74	0.739624029022763	0.9483298193905724	0	0	0.7606837606837606	0.22943233230487295	PIK3R2;DNM2
Pyruvate metabolism	1/39	0.7531299298407527	0.9545039506163621	0	0	0.7208954106461032	0.20438647646669805	PC
NOD-like receptor signaling pathway	5/178	0.7550985061652096	0.9545039506163621	0	0	0.7906836355817973	0.22210862060226916	MAPK11;MAVS;IRF3;RBCK1;MAPK13
Ferroptosis	1/40	0.7618366823746696	0.9545039506163621	0	0	0.7023744392165445	0.1910620539558364	SLC3A2
Nicotine addiction	1/40	0.7618366823746696	0.9545039506163621	0	0	0.7023744392165445	0.1910620539558364	CHRNA7
Synaptic vesicle cycle	2/78	0.7655796848627986	0.9545039506163621	0	0	0.7204978257609836	0.1924608015654685	TCIRG1;DNM2
Regulation of actin cytoskeleton	6/214	0.7684974857452657	0.9545039506163621	0	0	0.7888472558959665	0.2077176719842124	ITGB4;MYH14;PIK3R2;ACTN4;SSH3;PAK4
Fat digestion and absorption	1/41	0.7702367786827015	0.9545039506163621	0	0	0.6847795163584637	0.17876669617017132	PLPP2
Porphyrin and chlorophyll metabolism	1/42	0.7783410044228757	0.9554043608792644	0	0	0.6680428824202893	0.16740522785551268	ALAD
Tryptophan metabolism	1/42	0.7783410044228757	0.9554043608792644	0	0	0.6680428824202893	0.16740522785551268	AFMID
Chemical carcinogenesis	2/82	0.7892577906186651	0.9566928293000424	0	0	0.6843304843304844	0.16195521315982978	CHRNA7;EPHX1
Carbohydrate digestion and absorption	1/44	0.7937031065984999	0.9566928293000424	0	0	0.6369049588143836	0.14715422135171236	PIK3R2
Taste transduction	2/83	0.794838307458118	0.9566928293000424	0	0	0.675846786957898	0.15518562232309038	SCNN1B;ADCY6
Calcium signaling pathway	5/188	0.7954849542227621	0.9566928293000424	0	0	0.7470860010788245	0.17093577604485216	NOS3;CHRNA7;TNNC1;ERBB2;ORAI1
Basal transcription factors	1/45	0.8009807129130562	0.9566928293000424	0	0	0.6223975171343592	0.13812146799033703	GTF2H4
Chemokine signaling pathway	5/190	0.8029017882480446	0.9566928293000424	0	0	0.7389320651123227	0.1622124939920096	GNG5;BAD;PIK3R2;CCL17;ADCY6
Cysteine and methionine metabolism	1/47	0.8147757895456663	0.9566928293000424	0	0	0.5952749087760529	0.12193748647098938	BCAT2
Gap junction	2/88	0.820821237508559	0.9566928293000424	0	0	0.6363877294109852	0.12565471309774207	MAPK7;ADCY6
Oocyte meiosis	3/125	0.8208215486733129	0.9566928293000424	0	0	0.6725988634503403	0.13280434403077707	PPP2R5B;ADCY6;ANAPC11
GABAergic synapse	2/89	0.825649934042025	0.9566928293000424	0	0	0.6290401807643187	0.12051428809815899	GNG5;ADCY6
Arginine and proline metabolism	1/49	0.8276159105703275	0.9566928293000424	0	0	0.5704125177809388	0.10792553263973921	NOS3
Ovarian steroidogenesis	1/49	0.8276159105703275	0.9566928293000424	0	0	0.5704125177809388	0.10792553263973921	ADCY6
TGF-beta signaling pathway	2/90	0.8303613223829888	0.9566928293000424	0	0	0.6218596218596218	0.11560018693023387	RPS6KB2;ACVR2B
Morphine addiction	2/91	0.8349576635932627	0.9566928293000424	0	0	0.6148404238291879	0.11090138505226828	GNG5;ADCY6
Rheumatoid arthritis	2/91	0.8349576635932627	0.9566928293000424	0	0	0.6148404238291879	0.11090138505226828	ACP5;TCIRG1
Th1 and Th2 cell differentiation	2/92	0.8394412052292345	0.9566928293000424	0	0	0.607977207977208	0.10640746591741923	MAPK11;MAPK13
Natural killer cell mediated cytotoxicity	3/131	0.8443506336828518	0.9566928293000424	0	0	0.640870185449358	0.10842717829809542	SH3BP2;PIK3R2;MICA
Oxidative phosphorylation	3/133	0.8515760788135219	0.9566928293000424	0	0	0.6309448041259739	0.10137165302630105	NDUFA3;COX17;TCIRG1
NF-kappa B signaling pathway	2/95	0.852237265562079	0.9566928293000424	0	0	0.5882731366602334	0.09405917431158548	IRAK1;GADD45B
Tight junction	4/170	0.8532665774838217	0.9566928293000424	0	0	0.6585197934595525	0.10449606941021708	CLDN4;ERBB2;MYH14;ACTN4
Pathogenic Escherichia coli infection	1/55	0.8610442500696683	0.9612519860691556	0	0	0.5068752963489805	0.07583329987123291	ABL1
Glutathione metabolism	1/56	0.8659489190238892	0.9625784121338511	0	0	0.49763351868615024	0.07162407242598559	GGT1
Alcoholism	4/180	0.881913143131786	0.9758547724998595	0	0	0.6207792207792208	0.07800817531130769	GNG5;CREB3L4;ATF4;HDAC7
Arachidonic acid metabolism	1/63	0.89576708746723	0.9758547724998595	0	0	0.4412884871288946	0.04857476262523307	GGT1
Inflammatory bowel disease (IBD)	1/65	0.9029983543641158	0.9758547724998595	0	0	0.4274537695590327	0.04361505215777667	RORC
MicroRNAs in cancer	7/299	0.9053871610468768	0.9758547724998595	0	0	0.6536231599221713	0.06496532129980248	ST14;MAPK7;ERBB2;ABL1;PIK3R2;IRS2;PAK4
Aminoacyl-tRNA biosynthesis	1/66	0.9064238786034604	0.9758547724998595	0	0	0.42085567348725245	0.04134832297368527	VARS2
Oxytocin signaling pathway	3/153	0.9091119281883273	0.9758547724998595	0	0	0.5462482168330955	0.052050386101226316	MAPK7;NOS3;ADCY6
Retinol metabolism	1/67	0.9097285965064504	0.9758547724998595	0	0	0.4144575197206776	0.03921139886410455	DHRS3
Serotonergic synapse	2/113	0.9112992423304426	0.9758547724998595	0	0	0.49241549241549243	0.045737500357556554	GNG5;RAPGEF3
Huntington disease	4/193	0.9118025287450424	0.9758547724998595	0	0	0.577687074829932	0.05333890932221603	CREB3L4;NDUFA3;POLR2E;BAX
B cell receptor signaling pathway	1/71	0.9218222827146263	0.9825184000950131	0	0	0.39069294858768544	0.0318035100902591	PIK3R2
Metabolism of xenobiotics by cytochrome P450	1/74	0.9298182204557531	0.9831255512802483	0	0	0.37457861610709486	0.027256652687230182	EPHX1
Gastric acid secretion	1/75	0.9322977221733011	0.9831255512802483	0	0	0.3694975202798816	0.02590291086749936	ADCY6
Antigen processing and presentation	1/77	0.9369973589565862	0.9831255512802483	0	0	0.35973646776970875	0.02340978421978395	TAPBP
Cardiac muscle contraction	1/78	0.9392235502424768	0.9831255512802483	0	0	0.35504609188819714	0.022262013221009912	TNNC1
Complement and coagulation cascades	1/79	0.9413711842374577	0.9831255512802483	0	0	0.3504759820549294	0.021174973756074456	PLAT
Salivary secretion	1/90	0.960536652788421	0.9977948932516432	0	0	0.3069829143158534	0.012360095255090247	ADCY6
Cell adhesion molecules (CAMs)	2/145	0.9656024234470528	0.9977948932516432	0	0	0.3815870738947662	0.013356730284297996	CLDN4;NECTIN2
Pancreatic secretion	1/98	0.9704127132888444	0.9977948932516432	0	0	0.2815474182810048	0.008455944582707087	ADCY6
Phosphatidylinositol signaling system	1/99	0.9714592325782361	0.9977948932516432	0	0	0.2786599703892937	0.00806887097535299	PIK3R2
JAK-STAT signaling pathway	2/162	0.9795296299898675	0.9977948932516432	0	0	0.34074074074074073	0.007047469845471105	CNTFR;PIK3R2
Alzheimer disease	2/171	0.9845029961400323	0.9977948932516432	0	0	0.32244306208803253	0.005036024599252814	BAD;NDUFA3
Vascular smooth muscle contraction	1/132	0.9913112199056663	0.9977948932516432	0	0	0.2081048505315279	0.0018160785115429701	ADCY6
Systemic lupus erythematosus	1/133	0.9916190043178497	0.9977948932516432	0	0	0.206517522306996	0.001738116251937569	ACTN4
Cytokine-cytokine receptor interaction	4/294	0.9930450931341133	0.9977948932516432	0	0	0.3745024630541872	0.002613729446489684	CNTFR;TNFRSF25;CCL17;ACVR2B
Parkinson disease	1/142	0.9939424033163087	0.9977948932516432	0	0	0.19324475651463333	0.0011741586874342317	NDUFA3
Neuroactive ligand-receptor interaction	3/338	0.9995417371022681	0.9995417371022681	0	0	0.24222539229671897	1.1102835220882834E-4	CHRNA7;TSPO;SSTR1
