Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Steroid biosynthesis	1/19	0.40739061845078434	0.6534122256970373	0	0	1.9925174251742517	1.7892463831064789	SC5D
MicroRNAs in cancer	9/299	0.4242102477722714	0.6757888670313119	0	0	1.1139287098024022	0.955222919096853	ZEB2;HNRNPK;ZEB1;CCND1;ROCK1;APC;RDX;PTEN;GLS
Huntington disease	6/193	0.42681402128293383	0.6757888670313119	0	0	1.151375735667553	0.9802892550262599	HDAC2;NDUFB6;POLR2B;TFAM;IFT57;DNAL1
Arginine biosynthesis	1/21	0.4391629740543314	0.6909124496268781	0	0	1.7930811808118081	1.4754990614710544	GLS
Th1 and Th2 cell differentiation	3/92	0.45765933608231146	0.7110978186620462	0	0	1.208988764044944	0.9449821044250405	PPP3CB;CHUK;STAT1
Histidine metabolism	1/23	0.46923484052436676	0.7110978186620462	0	0	1.6299060717879905	1.2332715420008937	ALDH3A2
Mismatch repair	1/23	0.46923484052436676	0.7110978186620462	0	0	1.6299060717879905	1.2332715420008937	MLH3
Proximal tubule bicarbonate reclamation	1/23	0.46923484052436676	0.7110978186620462	0	0	1.6299060717879905	1.2332715420008937	GLS
Renin-angiotensin system	1/23	0.46923484052436676	0.7110978186620462	0	0	1.6299060717879905	1.2332715420008937	ENPEP
Relaxin signaling pathway	4/130	0.4716388315505314	0.7110978186620462	0	0	1.1385575875371794	0.8556735887913924	SMAD2;PIK3R3;PIK3CB;PRKACB
Lysine degradation	2/59	0.4786170931010196	0.7110978186620462	0	0	1.258228751175536	0.927131378110497	ALDH3A2;DLD
Viral myocarditis	2/59	0.4786170931010196	0.7110978186620462	0	0	1.258228751175536	0.927131378110497	CCND1;SGCB
NF-kappa B signaling pathway	3/95	0.47869382591901066	0.7110978186620462	0	0	1.1693840579710144	0.8614783130653522	CHUK;DDX58;BCL10
Vascular smooth muscle contraction	4/132	0.48344491534042444	0.7110978186620462	0	0	1.1206516697588127	0.8145096927463702	PPP1CB;PPP1R12A;ROCK1;PRKACB
Vitamin digestion and absorption	1/24	0.48366167423167516	0.7110978186620462	0	0	1.5589603722124177	1.132381479468812	LMBRD1
Glycerophospholipid metabolism	3/97	0.49250285025528334	0.7147161423008871	0	0	1.144385342789598	0.8105166765093426	GPD2;CHPT1;LCLAT1
Glycerolipid metabolism	2/61	0.49617632010265467	0.7147161423008871	0	0	1.215451611892603	0.8518175770107753	ALDH3A2;LCLAT1
Alzheimer disease	5/171	0.4968887452569067	0.7147161423008871	0	0	1.0800264254042191	0.7553587426302034	GSK3B;PPP3CB;NDUFB6;NAE1;IDE
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.4976970707520347	0.7147161423008871	0	0	1.4939268142681428	1.0424078696390324	PIGW
Human immunodeficiency virus 1 infection	6/212	0.5167325635654892	0.7239386089557235	0	0	1.0441503498399956	0.6893792011666351	PPP3CB;TBK1;CHUK;PIK3R3;PIK3CB;ATR
Melanogenesis	3/101	0.519562779261448	0.7239386089557235	0	0	1.0974489795918367	0.7185740676300229	GSK3B;FZD6;PRKACB
Ribosome biogenesis in eukaryotes	3/101	0.519562779261448	0.7239386089557235	0	0	1.0974489795918367	0.7185740676300229	UTP15;XRN2;NXT2
Fluid shear stress and atherosclerosis	4/139	0.5238848978978984	0.7239386089557235	0	0	1.0621590050161478	0.6866680366904446	CHUK;PIK3R3;PIK3CB;BMPR1B
Ascorbate and aldarate metabolism	1/27	0.5246356720772247	0.7239386089557235	0	0	1.3788674425205791	0.8894401194512948	ALDH3A2
Biosynthesis of unsaturated fatty acids	1/27	0.5246356720772247	0.7239386089557235	0	0	1.3788674425205791	0.8894401194512948	HSD17B12
Fatty acid elongation	1/27	0.5246356720772247	0.7239386089557235	0	0	1.3788674425205791	0.8894401194512948	HSD17B12
Inflammatory bowel disease (IBD)	2/65	0.5301414682935945	0.7270757867611678	0	0	1.13804535985682	0.7222165439968292	SMAD2;STAT1
Glucagon signaling pathway	3/103	0.5327964267359165	0.7270757867611678	0	0	1.075388888888889	0.6770819069465123	PPP3CB;PPP4R3B;PRKACB
Epithelial cell signaling in Helicobacter pylori infection	2/68	0.5545735718698876	0.748522799190504	0	0	1.0861479863328292	0.6403448444931192	CHUK;ATP6V1H
Fc epsilon RI signaling pathway	2/68	0.5545735718698876	0.748522799190504	0	0	1.0861479863328292	0.6403448444931192	PIK3R3;PIK3CB
Glyoxylate and dicarboxylate metabolism	1/30	0.5623636815766784	0.7510339443101148	0	0	1.2360351189718795	0.7114698711267825	DLD
Renin secretion	2/69	0.5625153024185071	0.7510339443101148	0	0	1.0698816453775486	0.6155424330557743	PPP3CB;PRKACB
Galactose metabolism	1/31	0.5742633237910417	0.7585189357026059	0	0	1.1947724477244772	0.6627011307599527	UGP2
Mucin type O-glycan biosynthesis	1/31	0.5742633237910417	0.7585189357026059	0	0	1.1947724477244772	0.6627011307599527	C1GALT1C1
Herpes simplex virus 1 infection	13/492	0.5794233732966234	0.761263687256734	0	0	0.9718123449009336	0.5303392345427594	RNASEL;CHUK;STAT1;DDX58;EIF2AK2;PIK3R3;PIK3CB;PPP1CB;TBK1;ZNF418;ZNF506;ZNF615;ZNF700
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	2/72	0.5857275904899472	0.7654746817514125	0	0	1.0238711381040402	0.5476691428881373	ITGB1;SGCB
Toxoplasmosis	3/113	0.5957328603165213	0.7727835114886534	0	0	0.9771212121212122	0.5061125692622206	ITGB1;CHUK;STAT1
Leishmaniasis	2/74	0.6006895502768337	0.7727835114886534	0	0	0.9953275826658451	0.5072956093826954	ITGB1;STAT1
Thermogenesis	6/231	0.6007062113596011	0.7727835114886534	0	0	0.9550341402855369	0.48673247818560383	RPS6KA3;COX19;NDUFB6;ACSL4;ACSL3;PRKACB
Pentose and glucuronate interconversions	1/34	0.6080591289383765	0.7741783755040155	0	0	1.085989041708599	0.5402612495531895	UGP2
SNARE interactions in vesicular transport	1/34	0.6080591289383765	0.7741783755040155	0	0	1.085989041708599	0.5402612495531895	SEC22B
Alanine, aspartate and glutamate metabolism	1/35	0.6187184097585733	0.7797114653590184	0	0	1.0539939222921642	0.5060277745524375	GLS
Prion diseases	1/35	0.6187184097585733	0.7797114653590184	0	0	1.0539939222921642	0.5060277745524375	PRKACB
Thyroid cancer	1/37	0.6391766933402564	0.8014042804824535	0	0	0.9953362033620337	0.44548695169170005	CCND1
ECM-receptor interaction	2/82	0.6564451159299508	0.8188987052257467	0	0	0.8954251386321627	0.3768989375636103	ITGB1;CD47
Rap1 signaling pathway	5/206	0.6613487377077051	0.8208700412753926	0	0	0.8903438199337883	0.3681340091818909	ITGB1;FGF7;PIK3R3;PRKD1;PIK3CB
Glycine, serine and threonine metabolism	1/40	0.6678279008563116	0.8247674575575449	0	0	0.9186299555303246	0.37087366942906963	DLD
Hypertrophic cardiomyopathy (HCM)	2/85	0.6756886967098086	0.8276510357504596	0	0	0.8629267532236153	0.3382869765177173	ITGB1;SGCB
Homologous recombination	1/41	0.6768644098040196	0.8276510357504596	0	0	0.8956180811808118	0.34954568221138377	NBN
Salmonella infection	2/86	0.6819055483916531	0.8297077362203857	0	0	0.8526098054748702	0.32643370528422705	ROCK1;PKN2
Oxidative phosphorylation	3/133	0.7040296568667026	0.8524280649317428	0	0	0.8259401709401709	0.28985114661970657	PPA2;NDUFB6;ATP6V1H
ABC transporters	1/45	0.7106221407876737	0.8531553528098335	0	0	0.8140305266689031	0.27808458088545956	ABCD3
Fc gamma R-mediated phagocytosis	2/91	0.7115384723839098	0.8531553528098335	0	0	0.8045026895677999	0.2737930139433766	PIK3R3;PIK3CB
Estrogen signaling pathway	3/137	0.7228078579595423	0.8544164671876587	0	0	0.8011194029850747	0.26005285048748483	PIK3R3;PIK3CB;PRKACB
Nucleotide excision repair	1/47	0.7261568306742843	0.8544164671876587	0	0	0.7785576768811167	0.24913010055560744	CCNH
Endocrine and other factor-regulated calcium reabsorption	1/48	0.7336091466605905	0.8544164671876587	0	0	0.7619533642144932	0.23603706734670535	PRKACB
Notch signaling pathway	1/48	0.7336091466605905	0.8544164671876587	0	0	0.7619533642144932	0.23603706734670535	HDAC2
Cocaine addiction	1/49	0.7408590185968505	0.8544164671876587	0	0	0.7460408979089791	0.2237711849685614	PRKACB
Ovarian steroidogenesis	1/49	0.7408590185968505	0.8544164671876587	0	0	0.7460408979089791	0.2237711849685614	PRKACB
Transcriptional misregulation in cancer	4/186	0.7470940181073544	0.8544164671876587	0	0	0.7859487451324186	0.2291545492207481	HDAC2;ZEB1;EYA1;KDM6A
N-Glycan biosynthesis	1/50	0.7479119361508614	0.8544164671876587	0	0	0.7307779200240982	0.21226909192162324	MGAT4A
Aldosterone synthesis and secretion	2/98	0.7491092036372278	0.8544164671876587	0	0	0.7455714725816389	0.21537360917305554	PRKD1;PRKACB
Apoptosis	3/143	0.7492163394585147	0.8544164671876587	0	0	0.766547619047619	0.2213233772509755	CHUK;PIK3R3;PIK3CB
Calcium signaling pathway	4/188	0.7545160355074599	0.8544164671876587	0	0	0.7773251593127369	0.21895597754161467	CHRM2;PPP3CB;PLN;PRKACB
Mineral absorption	1/51	0.7547732402195109	0.8544164671876587	0	0	0.7161254612546125	0.20147324695896987	TRPM7
Cell adhesion molecules (CAMs)	3/145	0.7575595397331873	0.8544164671876587	0	0	0.7556729264475743	0.20981496415071613	ITGB1;CD274;VCAN
Retrograde endocannabinoid signaling	3/148	0.7696529511702724	0.8641103588138969	0	0	0.7399233716475095	0.19372346559490694	NDUFB6;NAPEPLD;PRKACB
Fanconi anemia pathway	1/54	0.7742587362256536	0.8653479993110246	0	0	0.6754856227807561	0.17282244047719714	ATR
Legionellosis	1/55	0.7804041627127597	0.8682875143696019	0	0	0.6629424627579609	0.1643721659060256	SEC22B
Glutathione metabolism	1/56	0.7863825884902923	0.8710156921843148	0	0	0.6508554176450856	0.15640827026136808	SMS
Steroid hormone biosynthesis	1/60	0.8087150660811685	0.8917527737591456	0	0	0.6066045406216775	0.12878737839713086	HSD17B12
MAPK signaling pathway	6/295	0.8154039328853666	0.895132317434158	0	0	0.7410643521292842	0.1512302364702772	RPS6KA3;PPP3CB;FGF7;CHUK;PRKACB;STK3
Cortisol synthesis and secretion	1/65	0.8333818629127685	0.9108200006170524	0	0	0.5590694188191881	0.10189785005845102	PRKACB
Aminoacyl-tRNA biosynthesis	1/66	0.8379202498506665	0.911745822524734	0	0	0.550439965938121	0.09733559286013892	QRSL1
Bile secretion	1/72	0.8626733115883445	0.933746243040593	0	0	0.5037679954264331	0.07441620995028399	PRKACB
Thyroid hormone synthesis	1/74	0.8700552210176806	0.933746243040593	0	0	0.4899155840873477	0.06819556191110564	PRKACB
Alcoholism	3/180	0.8702149558179574	0.933746243040593	0	0	0.6051475204017577	0.08412459598222662	PPP1CB;HDAC2;PKIA
Gastric acid secretion	1/75	0.8735962753155857	0.933746243040593	0	0	0.48327017053954324	0.06530765088233753	PRKACB
Pertussis	1/76	0.8770410056089779	0.933746243040593	0	0	0.4768019680196802	0.06255714819863205	ITGB1
Taste transduction	1/83	0.898668050069617	0.9416481884239994	0	0	0.4359418594185942	0.04657670668357997	PRKACB
Parkinson disease	2/142	0.9012160194087323	0.9416481884239994	0	0	0.5100871402165302	0.0530543138989474	NDUFB6;PRKACB
Cytokine-cytokine receptor interaction	5/294	0.9041466333257714	0.9416481884239994	0	0	0.6164057575796555	0.06211134131610777	GHR;IL33;CXCL11;BMPR1B;BMP5
Insulin secretion	1/86	0.9067322747687903	0.9416481884239994	0	0	0.42049055784675493	0.041169410184106366	PRKACB
Gap junction	1/88	0.9117492593862405	0.9416481884239994	0	0	0.4107816940238368	0.03795222816841132	PRKACB
Phospholipase D signaling pathway	2/148	0.9135082522274008	0.9416481884239994	0	0	0.4889727293444408	0.04423387623693509	PIK3R3;PIK3CB
Salivary secretion	1/90	0.9164968377969148	0.9416481884239994	0	0	0.40150918363116217	0.0350102605797003	PRKACB
Morphine addiction	1/91	0.9187741433610683	0.9416481884239994	0	0	0.39702747027470275	0.033634162416870686	PRKACB
Rheumatoid arthritis	1/91	0.9187741433610683	0.9416481884239994	0	0	0.39702747027470275	0.033634162416870686	ATP6V1H
GnRH signaling pathway	1/93	0.9231444470134655	0.9422176793897769	0	0	0.3883563292154661	0.031056684544428698	PRKACB
Circadian entrainment	1/97	0.9311934252683843	0.9465217121040779	0	0	0.3720979397293973	0.02652621561186884	PRKACB
Parathyroid hormone synthesis, secretion and action	1/106	0.9463594904692593	0.9579950579750289	0	0	0.34004568617114744	0.018747660961978347	PRKACB
Serotonergic synapse	1/113	0.9558070646138006	0.9636095712637093	0	0	0.3186775171323142	0.014403969328135407	PRKACB
Neuroactive ligand-receptor interaction	3/338	0.9952518934036526	0.9992976328077325	0	0	0.3171144278606965	0.0015092790578966858	CHRM2;GHR;GLRB
Olfactory transduction	1/444	0.9999921769165538	0.9999921769165538	0	0	0.0791900244058874	6.195125922829619E-7	PRKACB
